State,District,Market,Commodity,Arrival_Date,Modal_Price,Arrivals
Maharashtra,Nashik,Pimpalgaon,Onion,31/08/1999,296.31,6.6
Maharashtra,Nashik,Pimpalgaon,Onion,02/09/1999,302.12,46.5
Maharashtra,Nashik,Pimpalgaon,Onion,04/09/1999,295.88,19.1
Maharashtra,Nashik,Pimpalgaon,Onion,06/09/1999,297.86,51.8
Maharashtra,Nashik,Pimpalgaon,Onion,08/09/1999,295.88,64.2
Maharashtra,Nashik,Pimpalgaon,Onion,10/09/1999,301.14,56.5
Maharashtra,Nashik,Pimpalgaon,Onion,12/09/1999,298.4,68.1
Maharashtra,Nashik,Pimpalgaon,Onion,14/09/1999,296.14,40.8
Maharashtra,Nashik,Pimpalgaon,Onion,16/09/1999,298.73,49.3
Maharashtra,Nashik,Pimpalgaon,Onion,18/09/1999,287.13,60.7
Maharashtra,Nashik,Pimpalgaon,Onion,20/09/1999,294.71,42.6
Maharashtra,Nashik,Pimpalgaon,Onion,22/09/1999,304.86,26.4
Maharashtra,Nashik,Pimpalgaon,Onion,24/09/1999,290.04,15.7
Maharashtra,Nashik,Pimpalgaon,Onion,26/09/1999,308.5,34.6
Maharashtra,Nashik,Pimpalgaon,Onion,28/09/1999,293.68,47.8
Maharashtra,Nashik,Pimpalgaon,Onion,30/09/1999,289.77,33.7
Maharashtra,Nashik,Pimpalgaon,Onion,02/10/1999,299.98,52.6
Maharashtra,Nashik,Pimpalgaon,Onion,04/10/1999,312.54,51.8
Maharashtra,Nashik,Pimpalgaon,Onion,06/10/1999,289.83,48.3
Maharashtra,Nashik,Pimpalgaon,Onion,08/10/1999,298.06,59.6
Maharashtra,Nashik,Pimpalgaon,Onion,10/10/1999,291.92,43.6
Maharashtra,Nashik,Pimpalgaon,Onion,12/10/1999,308.12,35.4
Maharashtra,Nashik,Pimpalgaon,Onion,14/10/1999,302.64,16.4
Maharashtra,Nashik,Pimpalgaon,Onion,16/10/1999,299.66,63.5
Maharashtra,Nashik,Pimpalgaon,Onion,18/10/1999,295.98,31.0
Maharashtra,Nashik,Pimpalgaon,Onion,20/10/1999,298.0,53.7
Maharashtra,Nashik,Pimpalgaon,Onion,22/10/1999,295.3,58.4
Maharashtra,Nashik,Pimpalgaon,Onion,24/10/1999,303.48,51.7
Maharashtra,Nashik,Pimpalgaon,Onion,26/10/1999,294.3,60.2
Maharashtra,Nashik,Pimpalgaon,Onion,28/10/1999,305.98,20.1
Maharashtra,Nashik,Pimpalgaon,Onion,30/10/1999,306.32,46.7
Maharashtra,Nashik,Pimpalgaon,Onion,01/11/1999,310.42,29.9
Maharashtra,Nashik,Pimpalgaon,Onion,03/11/1999,301.83,60.8
Maharashtra,Nashik,Pimpalgaon,Onion,05/11/1999,304.41,57.6
Maharashtra,Nashik,Pimpalgaon,Onion,07/11/1999,304.24,67.9
Maharashtra,Nashik,Pimpalgaon,Onion,09/11/1999,311.54,67.7
Maharashtra,Nashik,Pimpalgaon,Onion,11/11/1999,319.08,67.5
Maharashtra,Nashik,Pimpalgaon,Onion,13/11/1999,319.89,34.6
Maharashtra,Nashik,Pimpalgaon,Onion,15/11/1999,321.61,55.1
Maharashtra,Nashik,Pimpalgaon,Onion,17/11/1999,319.76,53.1
Maharashtra,Nashik,Pimpalgaon,Onion,19/11/1999,323.89,63.4
Maharashtra,Nashik,Pimpalgaon,Onion,21/11/1999,325.72,51.3
Maharashtra,Nashik,Pimpalgaon,Onion,23/11/1999,324.01,23.7
Maharashtra,Nashik,Pimpalgaon,Onion,25/11/1999,315.4,36.3
Maharashtra,Nashik,Pimpalgaon,Onion,27/11/1999,324.56,58.5
Maharashtra,Nashik,Pimpalgaon,Onion,29/11/1999,326.49,42.5
Maharashtra,Nashik,Pimpalgaon,Onion,01/12/1999,333.56,10.9
Maharashtra,Nashik,Pimpalgaon,Onion,03/12/1999,340.08,71.0
Maharashtra,Nashik,Pimpalgaon,Onion,05/12/1999,346.19,31.8
Maharashtra,Nashik,Pimpalgaon,Onion,07/12/1999,352.02,47.5
Maharashtra,Nashik,Pimpalgaon,Onion,09/12/1999,356.62,57.7
Maharashtra,Nashik,Pimpalgaon,Onion,11/12/1999,344.47,42.9
Maharashtra,Nashik,Pimpalgaon,Onion,13/12/1999,360.66,44.6
Maharashtra,Nashik,Pimpalgaon,Onion,15/12/1999,343.96,35.6
Maharashtra,Nashik,Pimpalgaon,Onion,17/12/1999,359.24,66.3
Maharashtra,Nashik,Pimpalgaon,Onion,19/12/1999,363.3,43.9
Maharashtra,Nashik,Pimpalgaon,Onion,21/12/1999,368.22,45.5
Maharashtra,Nashik,Pimpalgaon,Onion,23/12/1999,378.4,42.5
Maharashtra,Nashik,Pimpalgaon,Onion,25/12/1999,361.77,46.2
Maharashtra,Nashik,Pimpalgaon,Onion,27/12/1999,371.15,20.7
Maharashtra,Nashik,Pimpalgaon,Onion,29/12/1999,390.06,54.2
Maharashtra,Nashik,Pimpalgaon,Onion,31/12/1999,387.73,54.6
Maharashtra,Nashik,Pimpalgaon,Onion,02/01/2000,372.05,59.4
Maharashtra,Nashik,Pimpalgaon,Onion,04/01/2000,384.06,54.3
Maharashtra,Nashik,Pimpalgaon,Onion,06/01/2000,393.05,44.3
Maharashtra,Nashik,Pimpalgaon,Onion,08/01/2000,393.45,48.8
Maharashtra,Nashik,Pimpalgaon,Onion,10/01/2000,390.22,45.4
Maharashtra,Nashik,Pimpalgaon,Onion,12/01/2000,384.44,51.7
Maharashtra,Nashik,Pimpalgaon,Onion,14/01/2000,388.08,53.1
Maharashtra,Nashik,Pimpalgaon,Onion,16/01/2000,404.52,28.3
Maharashtra,Nashik,Pimpalgaon,Onion,18/01/2000,399.31,54.7
Maharashtra,Nashik,Pimpalgaon,Onion,20/01/2000,425.06,26.3
Maharashtra,Nashik,Pimpalgaon,Onion,22/01/2000,421.1,75.6
Maharashtra,Nashik,Pimpalgaon,Onion,24/01/2000,431.04,45.3
Maharashtra,Nashik,Pimpalgaon,Onion,26/01/2000,405.23,50.5
Maharashtra,Nashik,Pimpalgaon,Onion,28/01/2000,410.44,55.1
Maharashtra,Nashik,Pimpalgaon,Onion,30/01/2000,412.86,55.7
Maharashtra,Nashik,Pimpalgaon,Onion,01/02/2000,427.97,43.0
Maharashtra,Nashik,Pimpalgaon,Onion,03/02/2000,421.51,43.1
Maharashtra,Nashik,Pimpalgaon,Onion,05/02/2000,404.92,10.7
Maharashtra,Nashik,Pimpalgaon,Onion,07/02/2000,415.12,59.3
Maharashtra,Nashik,Pimpalgaon,Onion,09/02/2000,420.46,75.3
Maharashtra,Nashik,Pimpalgaon,Onion,11/02/2000,432.53,27.0
Maharashtra,Nashik,Pimpalgaon,Onion,13/02/2000,430.01,43.1
Maharashtra,Nashik,Pimpalgaon,Onion,15/02/2000,426.05,75.5
Maharashtra,Nashik,Pimpalgaon,Onion,17/02/2000,442.3,40.3
Maharashtra,Nashik,Pimpalgaon,Onion,19/02/2000,447.38,38.3
Maharashtra,Nashik,Pimpalgaon,Onion,21/02/2000,442.52,57.0
Maharashtra,Nashik,Pimpalgaon,Onion,23/02/2000,457.32,47.0
Maharashtra,Nashik,Pimpalgaon,Onion,25/02/2000,436.84,40.3
Maharashtra,Nashik,Pimpalgaon,Onion,27/02/2000,461.4,71.4
Maharashtra,Nashik,Pimpalgaon,Onion,29/02/2000,436.01,53.6
Maharashtra,Nashik,Pimpalgaon,Onion,02/03/2000,444.68,53.7
Maharashtra,Nashik,Pimpalgaon,Onion,04/03/2000,464.77,23.8
Maharashtra,Nashik,Pimpalgaon,Onion,06/03/2000,450.93,39.3
Maharashtra,Nashik,Pimpalgaon,Onion,08/03/2000,455.71,46.9
Maharashtra,Nashik,Pimpalgaon,Onion,10/03/2000,453.17,56.0
Maharashtra,Nashik,Pimpalgaon,Onion,12/03/2000,456.52,43.1
Maharashtra,Nashik,Pimpalgaon,Onion,14/03/2000,449.06,56.2
Maharashtra,Nashik,Pimpalgaon,Onion,16/03/2000,440.73,55.7
Maharashtra,Nashik,Pimpalgaon,Onion,18/03/2000,437.9,62.3
Maharashtra,Nashik,Pimpalgaon,Onion,20/03/2000,455.76,33.2
Maharashtra,Nashik,Pimpalgaon,Onion,22/03/2000,463.94,27.3
Maharashtra,Nashik,Pimpalgaon,Onion,24/03/2000,453.95,30.3
Maharashtra,Nashik,Pimpalgaon,Onion,26/03/2000,467.27,73.0
Maharashtra,Nashik,Pimpalgaon,Onion,28/03/2000,479.38,49.2
Maharashtra,Nashik,Pimpalgaon,Onion,30/03/2000,463.84,33.3
Maharashtra,Nashik,Pimpalgaon,Onion,01/04/2000,472.94,52.7
Maharashtra,Nashik,Pimpalgaon,Onion,03/04/2000,466.83,46.9
Maharashtra,Nashik,Pimpalgaon,Onion,05/04/2000,464.39,68.9
Maharashtra,Nashik,Pimpalgaon,Onion,07/04/2000,481.32,39.7
Maharashtra,Nashik,Pimpalgaon,Onion,09/04/2000,460.06,46.0
Maharashtra,Nashik,Pimpalgaon,Onion,11/04/2000,464.69,37.8
Maharashtra,Nashik,Pimpalgaon,Onion,13/04/2000,464.44,46.6
Maharashtra,Nashik,Pimpalgaon,Onion,15/04/2000,453.22,66.6
Maharashtra,Nashik,Pimpalgaon,Onion,17/04/2000,465.47,55.8
Maharashtra,Nashik,Pimpalgaon,Onion,19/04/2000,447.64,30.7
Maharashtra,Nashik,Pimpalgaon,Onion,21/04/2000,470.08,62.4
Maharashtra,Nashik,Pimpalgaon,Onion,23/04/2000,465.4,59.5
Maharashtra,Nashik,Pimpalgaon,Onion,25/04/2000,450.21,54.3
Maharashtra,Nashik,Pimpalgaon,Onion,27/04/2000,453.22,28.0
Maharashtra,Nashik,Pimpalgaon,Onion,29/04/2000,453.97,30.1
Maharashtra,Nashik,Pimpalgaon,Onion,01/05/2000,450.14,47.0
Maharashtra,Nashik,Pimpalgaon,Onion,03/05/2000,449.0,64.1
Maharashtra,Nashik,Pimpalgaon,Onion,05/05/2000,463.41,50.9
Maharashtra,Nashik,Pimpalgaon,Onion,07/05/2000,452.41,28.5
Maharashtra,Nashik,Pimpalgaon,Onion,09/05/2000,449.53,53.9
Maharashtra,Nashik,Pimpalgaon,Onion,11/05/2000,429.59,66.0
Maharashtra,Nashik,Pimpalgaon,Onion,13/05/2000,448.73,43.1
Maharashtra,Nashik,Pimpalgaon,Onion,15/05/2000,444.35,47.0
Maharashtra,Nashik,Pimpalgaon,Onion,17/05/2000,444.14,32.1
Maharashtra,Nashik,Pimpalgaon,Onion,19/05/2000,431.82,58.7
Maharashtra,Nashik,Pimpalgaon,Onion,21/05/2000,418.44,51.3
Maharashtra,Nashik,Pimpalgaon,Onion,23/05/2000,436.83,50.2
Maharashtra,Nashik,Pimpalgaon,Onion,25/05/2000,444.36,54.1
Maharashtra,Nashik,Pimpalgaon,Onion,27/05/2000,433.93,39.9
Maharashtra,Nashik,Pimpalgaon,Onion,29/05/2000,425.94,50.7
Maharashtra,Nashik,Pimpalgaon,Onion,31/05/2000,426.81,34.8
Maharashtra,Nashik,Pimpalgaon,Onion,02/06/2000,431.41,48.2
Maharashtra,Nashik,Pimpalgaon,Onion,04/06/2000,424.25,44.6
Maharashtra,Nashik,Pimpalgaon,Onion,06/06/2000,409.88,57.8
Maharashtra,Nashik,Pimpalgaon,Onion,08/06/2000,421.79,30.7
Maharashtra,Nashik,Pimpalgaon,Onion,10/06/2000,400.97,42.2
Maharashtra,Nashik,Pimpalgaon,Onion,12/06/2000,409.24,28.7
Maharashtra,Nashik,Pimpalgaon,Onion,14/06/2000,420.14,33.6
Maharashtra,Nashik,Pimpalgaon,Onion,16/06/2000,403.98,56.1
Maharashtra,Nashik,Pimpalgaon,Onion,18/06/2000,401.55,34.5
Maharashtra,Nashik,Pimpalgaon,Onion,20/06/2000,405.28,55.5
Maharashtra,Nashik,Pimpalgaon,Onion,22/06/2000,407.08,55.7
Maharashtra,Nashik,Pimpalgaon,Onion,24/06/2000,399.76,44.4
Maharashtra,Nashik,Pimpalgaon,Onion,26/06/2000,402.27,18.8
Maharashtra,Nashik,Pimpalgaon,Onion,28/06/2000,384.54,60.5
Maharashtra,Nashik,Pimpalgaon,Onion,30/06/2000,392.58,57.1
Maharashtra,Nashik,Pimpalgaon,Onion,02/07/2000,375.23,29.1
Maharashtra,Nashik,Pimpalgaon,Onion,04/07/2000,385.64,54.5
Maharashtra,Nashik,Pimpalgaon,Onion,06/07/2000,372.08,60.5
Maharashtra,Nashik,Pimpalgaon,Onion,08/07/2000,381.54,83.3
Maharashtra,Nashik,Pimpalgaon,Onion,10/07/2000,368.45,52.6
Maharashtra,Nashik,Pimpalgaon,Onion,12/07/2000,381.71,34.7
Maharashtra,Nashik,Pimpalgaon,Onion,14/07/2000,367.95,61.3
Maharashtra,Nashik,Pimpalgaon,Onion,16/07/2000,376.15,42.3
Maharashtra,Nashik,Pimpalgaon,Onion,18/07/2000,360.42,20.0
Maharashtra,Nashik,Pimpalgaon,Onion,20/07/2000,368.38,27.6
Maharashtra,Nashik,Pimpalgaon,Onion,22/07/2000,357.82,48.2
Maharashtra,Nashik,Pimpalgaon,Onion,24/07/2000,367.45,61.8
Maharashtra,Nashik,Pimpalgaon,Onion,26/07/2000,361.4,56.7
Maharashtra,Nashik,Pimpalgaon,Onion,28/07/2000,356.88,24.8
Maharashtra,Nashik,Pimpalgaon,Onion,30/07/2000,352.38,55.8
Maharashtra,Nashik,Pimpalgaon,Onion,01/08/2000,348.34,44.9
Maharashtra,Nashik,Pimpalgaon,Onion,03/08/2000,348.08,37.1
Maharashtra,Nashik,Pimpalgaon,Onion,05/08/2000,347.85,31.2
Maharashtra,Nashik,Pimpalgaon,Onion,07/08/2000,350.13,37.4
Maharashtra,Nashik,Pimpalgaon,Onion,09/08/2000,338.0,57.5
Maharashtra,Nashik,Pimpalgaon,Onion,11/08/2000,324.79,57.8
Maharashtra,Nashik,Pimpalgaon,Onion,13/08/2000,337.55,49.2
Maharashtra,Nashik,Pimpalgaon,Onion,15/08/2000,339.09,14.5
Maharashtra,Nashik,Pimpalgaon,Onion,17/08/2000,340.66,57.8
Maharashtra,Nashik,Pimpalgaon,Onion,19/08/2000,335.06,37.4
Maharashtra,Nashik,Pimpalgaon,Onion,21/08/2000,325.25,33.6
Maharashtra,Nashik,Pimpalgaon,Onion,23/08/2000,322.9,51.1
Maharashtra,Nashik,Pimpalgaon,Onion,25/08/2000,328.29,44.8
Maharashtra,Nashik,Pimpalgaon,Onion,27/08/2000,342.21,25.2
Maharashtra,Nashik,Pimpalgaon,Onion,29/08/2000,340.35,55.5
Maharashtra,Nashik,Pimpalgaon,Onion,31/08/2000,320.61,37.8
Maharashtra,Nashik,Pimpalgaon,Onion,02/09/2000,325.05,55.5
Maharashtra,Nashik,Pimpalgaon,Onion,04/09/2000,335.21,48.2
Maharashtra,Nashik,Pimpalgaon,Onion,06/09/2000,332.18,39.8
Maharashtra,Nashik,Pimpalgaon,Onion,08/09/2000,330.78,31.6
Maharashtra,Nashik,Pimpalgaon,Onion,10/09/2000,330.34,42.4
Maharashtra,Nashik,Pimpalgaon,Onion,12/09/2000,325.44,37.7
Maharashtra,Nashik,Pimpalgaon,Onion,14/09/2000,304.1,61.2
Maharashtra,Nashik,Pimpalgaon,Onion,16/09/2000,322.88,49.5
Maharashtra,Nashik,Pimpalgaon,Onion,18/09/2000,320.43,66.0
Maharashtra,Nashik,Pimpalgaon,Onion,20/09/2000,330.82,82.1
Maharashtra,Nashik,Pimpalgaon,Onion,22/09/2000,312.57,58.2
Maharashtra,Nashik,Pimpalgaon,Onion,24/09/2000,315.12,41.8
Maharashtra,Nashik,Pimpalgaon,Onion,26/09/2000,327.49,65.1
Maharashtra,Nashik,Pimpalgaon,Onion,28/09/2000,298.68,38.6
Maharashtra,Nashik,Pimpalgaon,Onion,30/09/2000,314.36,43.7
Maharashtra,Nashik,Pimpalgaon,Onion,02/10/2000,327.18,35.7
Maharashtra,Nashik,Pimpalgaon,Onion,04/10/2000,323.34,22.3
Maharashtra,Nashik,Pimpalgaon,Onion,06/10/2000,323.16,52.7
Maharashtra,Nashik,Pimpalgaon,Onion,08/10/2000,310.32,56.5
Maharashtra,Nashik,Pimpalgaon,Onion,10/10/2000,316.56,22.1
Maharashtra,Nashik,Pimpalgaon,Onion,12/10/2000,316.89,50.3
Maharashtra,Nashik,Pimpalgaon,Onion,14/10/2000,333.93,35.1
Maharashtra,Nashik,Pimpalgaon,Onion,16/10/2000,319.65,51.0
Maharashtra,Nashik,Pimpalgaon,Onion,18/10/2000,327.8,78.4
Maharashtra,Nashik,Pimpalgaon,Onion,20/10/2000,327.78,38.1
Maharashtra,Nashik,Pimpalgaon,Onion,22/10/2000,328.06,54.0
Maharashtra,Nashik,Pimpalgaon,Onion,24/10/2000,321.67,43.5
Maharashtra,Nashik,Pimpalgaon,Onion,26/10/2000,325.59,46.6
Maharashtra,Nashik,Pimpalgaon,Onion,28/10/2000,318.77,27.8
Maharashtra,Nashik,Pimpalgaon,Onion,30/10/2000,339.5,56.3
Maharashtra,Nashik,Pimpalgaon,Onion,01/11/2000,328.73,24.4
Maharashtra,Nashik,Pimpalgaon,Onion,03/11/2000,337.55,29.4
Maharashtra,Nashik,Pimpalgaon,Onion,05/11/2000,319.41,44.3
Maharashtra,Nashik,Pimpalgaon,Onion,07/11/2000,342.72,48.3
Maharashtra,Nashik,Pimpalgaon,Onion,09/11/2000,323.53,32.8
Maharashtra,Nashik,Pimpalgaon,Onion,11/11/2000,330.65,50.7
Maharashtra,Nashik,Pimpalgaon,Onion,13/11/2000,348.2,40.3
Maharashtra,Nashik,Pimpalgaon,Onion,15/11/2000,358.96,36.0
Maharashtra,Nashik,Pimpalgaon,Onion,17/11/2000,339.56,46.6
Maharashtra,Nashik,Pimpalgaon,Onion,19/11/2000,352.83,58.9
Maharashtra,Nashik,Pimpalgaon,Onion,21/11/2000,353.43,30.8
Maharashtra,Nashik,Pimpalgaon,Onion,23/11/2000,365.72,34.1
Maharashtra,Nashik,Pimpalgaon,Onion,25/11/2000,355.43,46.8
Maharashtra,Nashik,Pimpalgaon,Onion,27/11/2000,362.45,42.7
Maharashtra,Nashik,Pimpalgaon,Onion,29/11/2000,361.11,53.2
Maharashtra,Nashik,Pimpalgaon,Onion,01/12/2000,358.04,61.5
Maharashtra,Nashik,Pimpalgaon,Onion,03/12/2000,358.99,48.5
Maharashtra,Nashik,Pimpalgaon,Onion,05/12/2000,361.43,61.6
Maharashtra,Nashik,Pimpalgaon,Onion,07/12/2000,374.71,46.0
Maharashtra,Nashik,Pimpalgaon,Onion,09/12/2000,386.7,34.4
Maharashtra,Nashik,Pimpalgaon,Onion,11/12/2000,368.99,53.7
Maharashtra,Nashik,Pimpalgaon,Onion,13/12/2000,369.76,19.3
Maharashtra,Nashik,Pimpalgaon,Onion,15/12/2000,398.89,49.8
Maharashtra,Nashik,Pimpalgaon,Onion,17/12/2000,389.37,52.7
Maharashtra,Nashik,Pimpalgaon,Onion,19/12/2000,379.42,43.2
Maharashtra,Nashik,Pimpalgaon,Onion,21/12/2000,392.52,64.7
Maharashtra,Nashik,Pimpalgaon,Onion,23/12/2000,391.07,40.9
Maharashtra,Nashik,Pimpalgaon,Onion,25/12/2000,406.11,28.2
Maharashtra,Nashik,Pimpalgaon,Onion,27/12/2000,399.94,25.7
Maharashtra,Nashik,Pimpalgaon,Onion,29/12/2000,402.14,21.4
Maharashtra,Nashik,Pimpalgaon,Onion,31/12/2000,407.57,43.8
Maharashtra,Nashik,Pimpalgaon,Onion,02/01/2001,419.35,48.9
Maharashtra,Nashik,Pimpalgaon,Onion,04/01/2001,403.51,23.2
Maharashtra,Nashik,Pimpalgaon,Onion,06/01/2001,407.61,30.7
Maharashtra,Nashik,Pimpalgaon,Onion,08/01/2001,408.8,47.2
Maharashtra,Nashik,Pimpalgaon,Onion,10/01/2001,422.48,56.0
Maharashtra,Nashik,Pimpalgaon,Onion,12/01/2001,407.72,58.8
Maharashtra,Nashik,Pimpalgaon,Onion,14/01/2001,417.29,51.4
Maharashtra,Nashik,Pimpalgaon,Onion,16/01/2001,428.52,60.5
Maharashtra,Nashik,Pimpalgaon,Onion,18/01/2001,425.18,37.7
Maharashtra,Nashik,Pimpalgaon,Onion,20/01/2001,431.39,64.0
Maharashtra,Nashik,Pimpalgaon,Onion,22/01/2001,450.37,67.9
Maharashtra,Nashik,Pimpalgaon,Onion,24/01/2001,438.79,37.6
Maharashtra,Nashik,Pimpalgaon,Onion,26/01/2001,461.61,48.6
Maharashtra,Nashik,Pimpalgaon,Onion,28/01/2001,451.61,57.2
Maharashtra,Nashik,Pimpalgaon,Onion,30/01/2001,447.67,55.7
Maharashtra,Nashik,Pimpalgaon,Onion,01/02/2001,452.31,24.6
Maharashtra,Nashik,Pimpalgaon,Onion,03/02/2001,458.74,45.3
Maharashtra,Nashik,Pimpalgaon,Onion,05/02/2001,475.94,46.7
Maharashtra,Nashik,Pimpalgaon,Onion,07/02/2001,447.37,53.0
Maharashtra,Nashik,Pimpalgaon,Onion,09/02/2001,453.01,43.0
Maharashtra,Nashik,Pimpalgaon,Onion,11/02/2001,457.54,12.1
Maharashtra,Nashik,Pimpalgaon,Onion,13/02/2001,464.07,35.8
Maharashtra,Nashik,Pimpalgaon,Onion,15/02/2001,470.03,61.6
Maharashtra,Nashik,Pimpalgaon,Onion,17/02/2001,485.22,69.3
Maharashtra,Nashik,Pimpalgaon,Onion,19/02/2001,471.39,70.2
Maharashtra,Nashik,Pimpalgaon,Onion,21/02/2001,471.67,44.5
Maharashtra,Nashik,Pimpalgaon,Onion,23/02/2001,457.47,58.0
Maharashtra,Nashik,Pimpalgaon,Onion,25/02/2001,465.93,68.2
Maharashtra,Nashik,Pimpalgaon,Onion,27/02/2001,449.9,54.7
Maharashtra,Nashik,Pimpalgaon,Onion,01/03/2001,469.92,58.0
Maharashtra,Nashik,Pimpalgaon,Onion,03/03/2001,472.76,51.2
Maharashtra,Nashik,Pimpalgaon,Onion,05/03/2001,495.46,34.0
Maharashtra,Nashik,Pimpalgaon,Onion,07/03/2001,474.39,59.6
Maharashtra,Nashik,Pimpalgaon,Onion,09/03/2001,482.74,26.9
Maharashtra,Nashik,Pimpalgaon,Onion,11/03/2001,487.05,47.6
Maharashtra,Nashik,Pimpalgaon,Onion,13/03/2001,497.75,53.0
Maharashtra,Nashik,Pimpalgaon,Onion,15/03/2001,489.91,21.5
Maharashtra,Nashik,Pimpalgaon,Onion,17/03/2001,483.63,42.4
Maharashtra,Nashik,Pimpalgaon,Onion,19/03/2001,477.31,49.1
Maharashtra,Nashik,Pimpalgaon,Onion,21/03/2001,500.87,33.8
Maharashtra,Nashik,Pimpalgaon,Onion,23/03/2001,497.52,48.7
Maharashtra,Nashik,Pimpalgaon,Onion,25/03/2001,497.59,33.0
Maharashtra,Nashik,Pimpalgaon,Onion,27/03/2001,490.27,56.0
Maharashtra,Nashik,Pimpalgaon,Onion,29/03/2001,490.22,33.0
Maharashtra,Nashik,Pimpalgaon,Onion,31/03/2001,493.1,35.3
Maharashtra,Nashik,Pimpalgaon,Onion,02/04/2001,505.67,46.4
Maharashtra,Nashik,Pimpalgaon,Onion,04/04/2001,507.65,33.3
Maharashtra,Nashik,Pimpalgaon,Onion,06/04/2001,502.42,25.4
Maharashtra,Nashik,Pimpalgaon,Onion,08/04/2001,500.96,33.8
Maharashtra,Nashik,Pimpalgaon,Onion,10/04/2001,492.38,39.0
Maharashtra,Nashik,Pimpalgaon,Onion,12/04/2001,468.94,39.2
Maharashtra,Nashik,Pimpalgaon,Onion,14/04/2001,496.53,41.3
Maharashtra,Nashik,Pimpalgaon,Onion,16/04/2001,501.23,26.2
Maharashtra,Nashik,Pimpalgaon,Onion,18/04/2001,482.65,41.6
Maharashtra,Nashik,Pimpalgaon,Onion,20/04/2001,492.38,39.6
Maharashtra,Nashik,Pimpalgaon,Onion,22/04/2001,496.39,21.4
Maharashtra,Nashik,Pimpalgaon,Onion,24/04/2001,476.17,70.7
Maharashtra,Nashik,Pimpalgaon,Onion,26/04/2001,472.42,33.8
Maharashtra,Nashik,Pimpalgaon,Onion,28/04/2001,502.16,32.1
Maharashtra,Nashik,Pimpalgaon,Onion,30/04/2001,503.69,27.9
Maharashtra,Nashik,Pimpalgaon,Onion,02/05/2001,492.79,52.3
Maharashtra,Nashik,Pimpalgaon,Onion,04/05/2001,489.74,70.3
Maharashtra,Nashik,Pimpalgaon,Onion,06/05/2001,485.44,27.5
Maharashtra,Nashik,Pimpalgaon,Onion,08/05/2001,470.08,29.8
Maharashtra,Nashik,Pimpalgaon,Onion,10/05/2001,479.5,40.1
Maharashtra,Nashik,Pimpalgaon,Onion,12/05/2001,488.5,45.5
Maharashtra,Nashik,Pimpalgaon,Onion,14/05/2001,490.07,55.1
Maharashtra,Nashik,Pimpalgaon,Onion,16/05/2001,477.54,28.0
Maharashtra,Nashik,Pimpalgaon,Onion,18/05/2001,468.31,44.4
Maharashtra,Nashik,Pimpalgaon,Onion,20/05/2001,475.65,61.3
Maharashtra,Nashik,Pimpalgaon,Onion,22/05/2001,462.64,54.7
Maharashtra,Nashik,Pimpalgaon,Onion,24/05/2001,469.7,43.4
Maharashtra,Nashik,Pimpalgaon,Onion,26/05/2001,477.49,66.7
Maharashtra,Nashik,Pimpalgaon,Onion,28/05/2001,469.43,47.4
Maharashtra,Nashik,Pimpalgaon,Onion,30/05/2001,461.35,51.1
Maharashtra,Nashik,Pimpalgaon,Onion,01/06/2001,467.93,64.5
Maharashtra,Nashik,Pimpalgaon,Onion,03/06/2001,456.54,35.7
Maharashtra,Nashik,Pimpalgaon,Onion,05/06/2001,456.42,39.0
Maharashtra,Nashik,Pimpalgaon,Onion,07/06/2001,445.58,38.0
Maharashtra,Nashik,Pimpalgaon,Onion,09/06/2001,457.3,46.9
Maharashtra,Nashik,Pimpalgaon,Onion,11/06/2001,440.62,46.3
Maharashtra,Nashik,Pimpalgaon,Onion,13/06/2001,457.07,33.8
Maharashtra,Nashik,Pimpalgaon,Onion,15/06/2001,464.82,37.5
Maharashtra,Nashik,Pimpalgaon,Onion,17/06/2001,439.3,34.4
Maharashtra,Nashik,Pimpalgaon,Onion,19/06/2001,421.13,66.9
Maharashtra,Nashik,Pimpalgaon,Onion,21/06/2001,417.21,43.7
Maharashtra,Nashik,Pimpalgaon,Onion,23/06/2001,422.91,50.8
Maharashtra,Nashik,Pimpalgaon,Onion,25/06/2001,441.1,29.3
Maharashtra,Nashik,Pimpalgaon,Onion,27/06/2001,432.92,37.8
Maharashtra,Nashik,Pimpalgaon,Onion,29/06/2001,420.97,56.7
Maharashtra,Nashik,Pimpalgaon,Onion,01/07/2001,432.13,74.1
Maharashtra,Nashik,Pimpalgaon,Onion,03/07/2001,424.5,12.4
Maharashtra,Nashik,Pimpalgaon,Onion,05/07/2001,407.65,47.0
Maharashtra,Nashik,Pimpalgaon,Onion,07/07/2001,414.83,31.6
Maharashtra,Nashik,Pimpalgaon,Onion,09/07/2001,422.46,66.2
Maharashtra,Nashik,Pimpalgaon,Onion,11/07/2001,414.32,19.1
Maharashtra,Nashik,Pimpalgaon,Onion,13/07/2001,385.31,31.9
Maharashtra,Nashik,Pimpalgaon,Onion,15/07/2001,382.94,41.6
Maharashtra,Nashik,Pimpalgaon,Onion,17/07/2001,393.05,79.5
Maharashtra,Nashik,Pimpalgaon,Onion,19/07/2001,413.51,46.0
Maharashtra,Nashik,Pimpalgaon,Onion,21/07/2001,391.07,62.5
Maharashtra,Nashik,Pimpalgaon,Onion,23/07/2001,401.96,58.9
Maharashtra,Nashik,Pimpalgaon,Onion,25/07/2001,381.88,53.8
Maharashtra,Nashik,Pimpalgaon,Onion,27/07/2001,372.33,21.5
